FIPS	State	County	Variable	mph_rate
23015	Maine	Lincoln	mph_rate	0.000407225
23017	Maine	Oxford	mph_rate	0.000173193
23019	Maine	Penobscot	mph_rate	0.000728039
23021	Maine	Piscataquis	mph_rate	0.000113993
23023	Maine	Sagadahoc	mph_rate	0.000568101
23025	Maine	Somerset	mph_rate	0.000076580
23027	Maine	Waldo	mph_rate	0.000541223
23029	Maine	Washington	mph_rate	0.000396366
23031	Maine	York	mph_rate	0.000319554
24001	Maryland	Allegany	mph_rate	0.000426331
24003	Maryland	Anne Arundel	mph_rate	0.000395000
24005	Maryland	Baltimore	mph_rate	0.000756858
24009	Maryland	Calvert	mph_rate	0.000202447
24011	Maryland	Caroline	mph_rate	0.000030237
24013	Maryland	Carroll	mph_rate	0.000346793
24015	Maryland	Cecil	mph_rate	0.000148208
24017	Maryland	Charles	mph_rate	0.000088374
24019	Maryland	Dorchester	mph_rate	0.000459390
24021	Maryland	Frederick	mph_rate	0.000320256
24023	Maryland	Garrett	mph_rate	0.000066500
24025	Maryland	Harford	mph_rate	0.000285493
24027	Maryland	Howard	mph_rate	0.001338085
24029	Maryland	Kent	mph_rate	0.000346466
24031	Maryland	Montgomery	mph_rate	0.001223039
24033	Maryland	Prince George's	mph_rate	0.000190703
24035	Maryland	Queen Anne's	mph_rate	0.000292447
24037	Maryland	St. Mary's	mph_rate	0.000160758
24039	Maryland	Somerset	mph_rate	0.000113229
24041	Maryland	Talbot	mph_rate	0.000475197
24043	Maryland	Washington	mph_rate	0.000169393
24045	Maryland	Wicomico	mph_rate	0.000263078
24047	Maryland	Worcester	mph_rate	0.000136017
24510	Maryland	Baltimore City	mph_rate	0.000817004
25001	Massachusetts	Barnstable	mph_rate	0.000675964
25003	Massachusetts	Berkshire	mph_rate	0.001105790
25005	Massachusetts	Bristol	mph_rate	0.000315384
25007	Massachusetts	Dukes	mph_rate	0.000844595
25009	Massachusetts	Essex	mph_rate	0.000568179
25011	Massachusetts	Franklin	mph_rate	0.000700908
25013	Massachusetts	Hampden	mph_rate	0.000368764
25015	Massachusetts	Hampshire	mph_rate	0.002139742
25017	Massachusetts	Middlesex	mph_rate	0.001791834
25019	Massachusetts	Nantucket	mph_rate	0.000492417
25021	Massachusetts	Norfolk	mph_rate	0.001516128
25023	Massachusetts	Plymouth	mph_rate	0.000457910
25025	Massachusetts	Suffolk	mph_rate	0.001196849
25027	Massachusetts	Worcester	mph_rate	0.000603028
26001	Michigan	Alcona	mph_rate	
26003	Michigan	Alger	mph_rate	0.000104384
26005	Michigan	Allegan	mph_rate	0.000224173
26007	Michigan	Alpena	mph_rate	0.000169245
26009	Michigan	Antrim	mph_rate	0.000127513
26011	Michigan	Arenac	mph_rate	0.000062964
26013	Michigan	Baraga	mph_rate	
26015	Michigan	Barry	mph_rate	0.000135451
26017	Michigan	Bay	mph_rate	0.000120689
26019	Michigan	Benzie	mph_rate	0.000285323
26021	Michigan	Berrien	mph_rate	0.000242364
26023	Michigan	Branch	mph_rate	0.000088584
26025	Michigan	Calhoun	mph_rate	0.000227801
26027	Michigan	Cass	mph_rate	0.000038307
26029	Michigan	Charlevoix	mph_rate	0.000154428
26031	Michigan	Cheboygan	mph_rate	0.000038341
26033	Michigan	Chippewa	mph_rate	0.000310784
26035	Michigan	Clare	mph_rate	
26037	Michigan	Clinton	mph_rate	0.000106073
26039	Michigan	Crawford	mph_rate	0.000071195
26041	Michigan	Delta	mph_rate	0.000026968
26043	Michigan	Dickinson	mph_rate	0.000114793
26045	Michigan	Eaton	mph_rate	0.000129777
26047	Michigan	Emmet	mph_rate	0.000458589
26049	Michigan	Genesee	mph_rate	0.000143496
26051	Michigan	Gladwin	mph_rate	
26053	Michigan	Gogebic	mph_rate	0.000060890
26055	Michigan	Grand Traverse	mph_rate	0.000631944
26057	Michigan	Gratiot	mph_rate	0.000164915
26059	Michigan	Hillsdale	mph_rate	0.000107236
26061	Michigan	Houghton	mph_rate	0.000299883
26063	Michigan	Huron	mph_rate	0.000060527
26065	Michigan	Ingham	mph_rate	0.000797832
26067	Michigan	Ionia	mph_rate	0.000062600
26069	Michigan	Iosco	mph_rate	0.000116275
26071	Michigan	Iron	mph_rate	0.000169434
26073	Michigan	Isabella	mph_rate	0.000312878
26075	Michigan	Jackson	mph_rate	0.000149843
26077	Michigan	Kalamazoo	mph_rate	0.000690181
26079	Michigan	Kalkaska	mph_rate	
26081	Michigan	Kent	mph_rate	0.000432815
26083	Michigan	Keweenaw	mph_rate	
26085	Michigan	Lake	mph_rate	0.000086836
26087	Michigan	Lapeer	mph_rate	0.000147411
26089	Michigan	Leelanau	mph_rate	0.000598996
26091	Michigan	Lenawee	mph_rate	0.000170406
26093	Michigan	Livingston	mph_rate	0.000243187
26095	Michigan	Luce	mph_rate	
26097	Michigan	Mackinac	mph_rate	0.000180196
26099	Michigan	Macomb	mph_rate	0.000124860
26101	Michigan	Manistee	mph_rate	0.000121448
26103	Michigan	Marquette	mph_rate	0.000461557
26105	Michigan	Mason	mph_rate	0.000243699
26107	Michigan	Mecosta	mph_rate	0.000163387
26109	Michigan	Menominee	mph_rate	
26111	Michigan	Midland	mph_rate	0.000239137
26113	Michigan	Missaukee	mph_rate	
26115	Michigan	Monroe	mph_rate	0.000111869
26117	Michigan	Montcalm	mph_rate	0.000063213
26119	Michigan	Montmorency	mph_rate	
26121	Michigan	Muskegon	mph_rate	0.000145279
26123	Michigan	Newaygo	mph_rate	0.000061973
26125	Michigan	Oakland	mph_rate	0.000799048
26127	Michigan	Oceana	mph_rate	0.000113109
26129	Michigan	Ogemaw	mph_rate	
26131	Michigan	Ontonagon	mph_rate	0.000147929
26133	Michigan	Osceola	mph_rate	0.000127454
26135	Michigan	Oscoda	mph_rate	
26137	Michigan	Otsego	mph_rate	0.000082775
26139	Michigan	Ottawa	mph_rate	0.000223430
26141	Michigan	Presque Isle	mph_rate	
26143	Michigan	Roscommon	mph_rate	0.000122639
26145	Michigan	Saginaw	mph_rate	0.000135028
26147	Michigan	St. Clair	mph_rate	0.000092177
26149	Michigan	St. Joseph	mph_rate	0.000065284
26151	Michigan	Sanilac	mph_rate	0.000092935
26153	Michigan	Schoolcraft	mph_rate	0.000117827
26155	Michigan	Shiawassee	mph_rate	0.000099178
26157	Michigan	Tuscola	mph_rate	0.000125752
26159	Michigan	Van Buren	mph_rate	0.000144365
26161	Michigan	Washtenaw	mph_rate	0.001824765
26163	Michigan	Wayne	mph_rate	0.000215398
26165	Michigan	Wexford	mph_rate	0.000091561
27001	Minnesota	Aitkin	mph_rate	0.000123282
27003	Minnesota	Anoka	mph_rate	0.000274540
27005	Minnesota	Becker	mph_rate	0.000460999
27007	Minnesota	Beltrami	mph_rate	0.000336489
27009	Minnesota	Benton	mph_rate	0.000129907
27011	Minnesota	Big Stone	mph_rate	
27013	Minnesota	Blue Earth	mph_rate	0.000593129
27015	Minnesota	Brown	mph_rate	0.000309071
27017	Minnesota	Carlton	mph_rate	0.000452003
27019	Minnesota	Carver	mph_rate	0.000328379
27021	Minnesota	Cass	mph_rate	0.000139709
27023	Minnesota	Chippewa	mph_rate	0.000160527
27025	Minnesota	Chisago	mph_rate	0.000408125
27027	Minnesota	Clay	mph_rate	0.000287429
27029	Minnesota	Clearwater	mph_rate	0.000114837
27031	Minnesota	Cook	mph_rate	0.000386772
27033	Minnesota	Cottonwood	mph_rate	0.000256279
27035	Minnesota	Crow Wing	mph_rate	0.000543105
27037	Minnesota	Dakota	mph_rate	0.000328193
27039	Minnesota	Dodge	mph_rate	
27041	Minnesota	Douglas	mph_rate	0.000388932
27043	Minnesota	Faribault	mph_rate	0.000137798
27045	Minnesota	Fillmore	mph_rate	
27047	Minnesota	Freeborn	mph_rate	0.000224079
27049	Minnesota	Goodhue	mph_rate	0.000411104
27051	Minnesota	Grant	mph_rate	
27053	Minnesota	Hennepin	mph_rate	0.001054532
27055	Minnesota	Houston	mph_rate	0.000105147
27057	Minnesota	Hubbard	mph_rate	0.000146836
27059	Minnesota	Isanti	mph_rate	0.000395820
27061	Minnesota	Itasca	mph_rate	0.000355445
27063	Minnesota	Jackson	mph_rate	0.000097399
27065	Minnesota	Kanabec	mph_rate	0.000061622
27067	Minnesota	Kandiyohi	mph_rate	0.000568034
27069	Minnesota	Kittson	mph_rate	
27071	Minnesota	Koochiching	mph_rate	0.000300188
27073	Minnesota	Lac qui Parle	mph_rate	
27075	Minnesota	Lake	mph_rate	0.000183807
27077	Minnesota	Lake of the Woods	mph_rate	
27079	Minnesota	Le Sueur	mph_rate	
27081	Minnesota	Lincoln	mph_rate	
27083	Minnesota	Lyon	mph_rate	0.000386533
27085	Minnesota	McLeod	mph_rate	0.000354949
27087	Minnesota	Mahnomen	mph_rate	
27089	Minnesota	Marshall	mph_rate	0.000106022
27091	Minnesota	Martin	mph_rate	0.000144009
27093	Minnesota	Meeker	mph_rate	0.000042885
27095	Minnesota	Mille Lacs	mph_rate	0.000114978
27097	Minnesota	Morrison	mph_rate	0.000120435
27099	Minnesota	Mower	mph_rate	0.000280705
27101	Minnesota	Murray	mph_rate	
27103	Minnesota	Nicollet	mph_rate	0.001038485
27105	Minnesota	Nobles	mph_rate	0.000233918
27107	Minnesota	Norman	mph_rate	
27109	Minnesota	Olmsted	mph_rate	0.001321927
27111	Minnesota	Otter Tail	mph_rate	0.000279432
27113	Minnesota	Pennington	mph_rate	0.000645208
27115	Minnesota	Pine	mph_rate	0.000067225
27117	Minnesota	Pipestone	mph_rate	0.000208638
27119	Minnesota	Polk	mph_rate	0.000252908
27121	Minnesota	Pope	mph_rate	0.000273548
27123	Minnesota	Ramsey	mph_rate	0.001026982
27125	Minnesota	Red Lake	mph_rate	
27127	Minnesota	Redwood	mph_rate	0.000062286
27129	Minnesota	Renville	mph_rate	
27131	Minnesota	Rice	mph_rate	0.000529150
27133	Minnesota	Rock	mph_rate	0.000206740
27135	Minnesota	Roseau	mph_rate	0.000064197
27137	Minnesota	St. Louis	mph_rate	0.000564596
27139	Minnesota	Scott	mph_rate	0.000237575
27141	Minnesota	Sherburne	mph_rate	0.000180292
27143	Minnesota	Sibley	mph_rate	
27145	Minnesota	Stearns	mph_rate	0.000643454
27147	Minnesota	Steele	mph_rate	0.000219004
27149	Minnesota	Stevens	mph_rate	0.000617094
27151	Minnesota	Swift	mph_rate	0.000204729
27153	Minnesota	Todd	mph_rate	
27155	Minnesota	Traverse	mph_rate	
27157	Minnesota	Wabasha	mph_rate	0.000092272
27159	Minnesota	Wadena	mph_rate	0.000216732
27161	Minnesota	Waseca	mph_rate	0.000104493
27163	Minnesota	Washington	mph_rate	0.000456099
27165	Minnesota	Watonwan	mph_rate	0.000089071
27167	Minnesota	Wilkin	mph_rate	0.000456343
27169	Minnesota	Winona	mph_rate	0.000311314
27171	Minnesota	Wright	mph_rate	0.000119858
27173	Minnesota	Yellow Medicine	mph_rate	0.000191608
28001	Mississippi	Adams	mph_rate	0.000092986
28003	Mississippi	Alcorn	mph_rate	0.000053930
28005	Mississippi	Amite	mph_rate	
28007	Mississippi	Attala	mph_rate	
28009	Mississippi	Benton	mph_rate	
28011	Mississippi	Bolivar	mph_rate	0.000058691
28013	Mississippi	Calhoun	mph_rate	
28015	Mississippi	Carroll	mph_rate	
28017	Mississippi	Chickasaw	mph_rate	
28019	Mississippi	Choctaw	mph_rate	
28021	Mississippi	Claiborne	mph_rate	0.000209030
28023	Mississippi	Clarke	mph_rate	
28025	Mississippi	Clay	mph_rate	
28027	Mississippi	Coahoma	mph_rate	0.000038260
28029	Mississippi	Copiah	mph_rate	0.000067997
28031	Mississippi	Covington	mph_rate	
28033	Mississippi	DeSoto	mph_rate	0.000092725
28035	Mississippi	Forrest	mph_rate	0.000639574
28037	Mississippi	Franklin	mph_rate	
28039	Mississippi	George	mph_rate	
28041	Mississippi	Greene	mph_rate	
28043	Mississippi	Grenada	mph_rate	
28045	Mississippi	Hancock	mph_rate	0.000090868
28047	Mississippi	Harrison	mph_rate	0.000298123
28049	Mississippi	Hinds	mph_rate	0.000537553
28051	Mississippi	Holmes	mph_rate	
28053	Mississippi	Humphreys	mph_rate	
28055	Mississippi	Issaquena	mph_rate	
28057	Mississippi	Itawamba	mph_rate	
28059	Mississippi	Jackson	mph_rate	0.000143207
28061	Mississippi	Jasper	mph_rate	
28063	Mississippi	Jefferson	mph_rate	
28065	Mississippi	Jefferson Davis	mph_rate	
28067	Mississippi	Jones	mph_rate	0.000044191
28069	Mississippi	Kemper	mph_rate	
28071	Mississippi	Lafayette	mph_rate	0.000357774
28073	Mississippi	Lamar	mph_rate	0.000267561
28075	Mississippi	Lauderdale	mph_rate	0.000274314
28077	Mississippi	Lawrence	mph_rate	
28079	Mississippi	Leake	mph_rate	
28081	Mississippi	Lee	mph_rate	0.000240828
28083	Mississippi	Leflore	mph_rate	0.000030967
28085	Mississippi	Lincoln	mph_rate	0.000057358
28087	Mississippi	Lowndes	mph_rate	0.000133739
28089	Mississippi	Madison	mph_rate	0.000450012
28091	Mississippi	Marion	mph_rate	0.000073847
28093	Mississippi	Marshall	mph_rate	0.000026936
28095	Mississippi	Monroe	mph_rate	
28097	Mississippi	Montgomery	mph_rate	
28099	Mississippi	Neshoba	mph_rate	
28101	Mississippi	Newton	mph_rate	0.000092119
28103	Mississippi	Noxubee	mph_rate	
28105	Mississippi	Oktibbeha	mph_rate	0.000125844
28107	Mississippi	Panola	mph_rate	0.000057622
28109	Mississippi	Pearl River	mph_rate	0.000053746
28111	Mississippi	Perry	mph_rate	
28113	Mississippi	Pike	mph_rate	0.000074254
28115	Mississippi	Pontotoc	mph_rate	0.000033330
28117	Mississippi	Prentiss	mph_rate	
28119	Mississippi	Quitman	mph_rate	
28121	Mississippi	Rankin	mph_rate	0.000309752
28123	Mississippi	Scott	mph_rate	
28125	Mississippi	Sharkey	mph_rate	
28127	Mississippi	Simpson	mph_rate	0.000036364
28129	Mississippi	Smith	mph_rate	
28131	Mississippi	Stone	mph_rate	
28133	Mississippi	Sunflower	mph_rate	
28135	Mississippi	Tallahatchie	mph_rate	0.000065125
28137	Mississippi	Tate	mph_rate	
28139	Mississippi	Tippah	mph_rate	0.000044980
28141	Mississippi	Tishomingo	mph_rate	
28143	Mississippi	Tunica	mph_rate	
28145	Mississippi	Union	mph_rate	
28147	Mississippi	Walthall	mph_rate	
28149	Mississippi	Warren	mph_rate	0.000061472
28151	Mississippi	Washington	mph_rate	0.000097943
28153	Mississippi	Wayne	mph_rate	
28155	Mississippi	Webster	mph_rate	
28157	Mississippi	Wilkinson	mph_rate	
28159	Mississippi	Winston	mph_rate	0.000052102
28161	Mississippi	Yalobusha	mph_rate	0.000078970
28163	Mississippi	Yazoo	mph_rate	0.000035688
29001	Missouri	Adair	mph_rate	0.000312598
29003	Missouri	Andrew	mph_rate	0.000057547
29005	Missouri	Atchison	mph_rate	
29007	Missouri	Audrain	mph_rate	0.000156943
29009	Missouri	Barry	mph_rate	
29011	Missouri	Barton	mph_rate	
29013	Missouri	Bates	mph_rate	0.000117302
29015	Missouri	Benton	mph_rate	0.000052334
29017	Missouri	Bollinger	mph_rate	
29019	Missouri	Boone	mph_rate	0.001378736
29021	Missouri	Buchanan	mph_rate	0.000258279
29023	Missouri	Butler	mph_rate	0.000233596
29025	Missouri	Caldwell	mph_rate	
29027	Missouri	Callaway	mph_rate	0.000540541
29029	Missouri	Camden	mph_rate	0.000159033
29031	Missouri	Cape Girardeau	mph_rate	0.000276778
29033	Missouri	Carroll	mph_rate	
29035	Missouri	Carter	mph_rate	0.000158806
29037	Missouri	Cass	mph_rate	0.000120318
29039	Missouri	Cedar	mph_rate	0.000071434
29041	Missouri	Chariton	mph_rate	
29043	Missouri	Christian	mph_rate	0.000256875
29045	Missouri	Clark	mph_rate	
29047	Missouri	Clay	mph_rate	0.000211060
29049	Missouri	Clinton	mph_rate	
29051	Missouri	Cole	mph_rate	0.000354703
29053	Missouri	Cooper	mph_rate	0.000227182
29055	Missouri	Crawford	mph_rate	0.000081182
29057	Missouri	Dade	mph_rate	0.000127113
29059	Missouri	Dallas	mph_rate	
29061	Missouri	Daviess	mph_rate	
29063	Missouri	DeKalb	mph_rate	
29065	Missouri	Dent	mph_rate	
29067	Missouri	Douglas	mph_rate	
29069	Missouri	Dunklin	mph_rate	0.000062670
29071	Missouri	Franklin	mph_rate	0.000059088
29073	Missouri	Gasconade	mph_rate	
29075	Missouri	Gentry	mph_rate	
29077	Missouri	Greene	mph_rate	0.000726224
29079	Missouri	Grundy	mph_rate	0.000097362
29081	Missouri	Harrison	mph_rate	0.000223464
29083	Missouri	Henry	mph_rate	0.000494071
29085	Missouri	Hickory	mph_rate	
29087	Missouri	Holt	mph_rate	
29089	Missouri	Howard	mph_rate	
29091	Missouri	Howell	mph_rate	0.000098627
29093	Missouri	Iron	mph_rate	0.000094447
29095	Missouri	Jackson	mph_rate	0.000465218
29097	Missouri	Jasper	mph_rate	0.000382153
29099	Missouri	Jefferson	mph_rate	0.000063911
29101	Missouri	Johnson	mph_rate	0.000265594
29103	Missouri	Knox	mph_rate	
29105	Missouri	Laclede	mph_rate	0.000168379
29107	Missouri	Lafayette	mph_rate	0.000059870
29109	Missouri	Lawrence	mph_rate	0.000233185
29111	Missouri	Lewis	mph_rate	
29113	Missouri	Lincoln	mph_rate	0.000056941
29115	Missouri	Linn	mph_rate	
29117	Missouri	Livingston	mph_rate	0.000065820
29119	Missouri	McDonald	mph_rate	
29121	Missouri	Macon	mph_rate	
29123	Missouri	Madison	mph_rate	
29125	Missouri	Maries	mph_rate	0.000217533
29127	Missouri	Marion	mph_rate	0.000069531
29129	Missouri	Mercer	mph_rate	
29131	Missouri	Miller	mph_rate	0.000161832
29133	Missouri	Mississippi	mph_rate	
29135	Missouri	Moniteau	mph_rate	
29137	Missouri	Monroe	mph_rate	
29139	Missouri	Montgomery	mph_rate	0.000081646
29141	Missouri	Morgan	mph_rate	0.000097295
29143	Missouri	New Madrid	mph_rate	
29145	Missouri	Newton	mph_rate	0.000206530
29147	Missouri	Nodaway	mph_rate	0.000256597
29149	Missouri	Oregon	mph_rate	0.000183066
29151	Missouri	Osage	mph_rate	
29153	Missouri	Ozark	mph_rate	
29155	Missouri	Pemiscot	mph_rate	0.000054783
29157	Missouri	Perry	mph_rate	0.000105496
29159	Missouri	Pettis	mph_rate	0.000165622
29161	Missouri	Phelps	mph_rate	0.000287191
29163	Missouri	Pike	mph_rate	
29165	Missouri	Platte	mph_rate	0.000289771
29167	Missouri	Polk	mph_rate	0.000353255
29169	Missouri	Pulaski	mph_rate	0.000094672
29171	Missouri	Putnam	mph_rate	
29173	Missouri	Ralls	mph_rate	
29175	Missouri	Randolph	mph_rate	
29177	Missouri	Ray	mph_rate	
29179	Missouri	Reynolds	mph_rate	
29181	Missouri	Ripley	mph_rate	
29183	Missouri	St. Charles	mph_rate	0.000113346
29185	Missouri	St. Clair	mph_rate	
29186	Missouri	Ste. Genevieve	mph_rate	
29187	Missouri	St. Francois	mph_rate	0.000244290
29189	Missouri	St. Louis	mph_rate	0.000642789
29195	Missouri	Saline	mph_rate	0.000085492
29197	Missouri	Schuyler	mph_rate	
29199	Missouri	Scotland	mph_rate	
29201	Missouri	Scott	mph_rate	0.000025499
29203	Missouri	Shannon	mph_rate	
29205	Missouri	Shelby	mph_rate	
29207	Missouri	Stoddard	mph_rate	0.000066625
29209	Missouri	Stone	mph_rate	0.000093148
29211	Missouri	Sullivan	mph_rate	
29213	Missouri	Taney	mph_rate	0.000134885
29215	Missouri	Texas	mph_rate	
29217	Missouri	Vernon	mph_rate	0.000899408
29219	Missouri	Warren	mph_rate	0.000030715
29221	Missouri	Washington	mph_rate	0.000039697
29223	Missouri	Wayne	mph_rate	
29225	Missouri	Webster	mph_rate	0.000110248
29227	Missouri	Worth	mph_rate	
29229	Missouri	Wright	mph_rate	0.000106067
29510	Missouri	St. Louis City	mph_rate	0.000711581
30001	Montana	Beaverhead	mph_rate	0.000108038
30003	Montana	Big Horn	mph_rate	
30005	Montana	Blaine	mph_rate	
30007	Montana	Broadwater	mph_rate	
30009	Montana	Carbon	mph_rate	0.000198432
30011	Montana	Carter	mph_rate	
30013	Montana	Cascade	mph_rate	0.000269909
30015	Montana	Chouteau	mph_rate	
30017	Montana	Custer	mph_rate	0.000170794
30019	Montana	Daniels	mph_rate	
30021	Montana	Dawson	mph_rate	
30023	Montana	Deer Lodge	mph_rate	0.000752931
30025	Montana	Fallon	mph_rate	
30027	Montana	Fergus	mph_rate	0.000086252
30029	Montana	Flathead	mph_rate	0.000264111
30031	Montana	Gallatin	mph_rate	0.000379397
30033	Montana	Garfield	mph_rate	
30035	Montana	Glacier	mph_rate	0.000148511
30037	Montana	Golden Valley	mph_rate	0.000000000
30039	Montana	Granite	mph_rate	
30041	Montana	Hill	mph_rate	0.000309387
30043	Montana	Jefferson	mph_rate	0.000350293
30045	Montana	Judith Basin	mph_rate	
30047	Montana	Lake	mph_rate	0.000104257
30049	Montana	Lewis and Clark	mph_rate	0.000455946
30051	Montana	Liberty	mph_rate	
30053	Montana	Lincoln	mph_rate	0.000050844
30055	Montana	McCone	mph_rate	
30057	Montana	Madison	mph_rate	0.000129904
30059	Montana	Meagher	mph_rate	
30061	Montana	Mineral	mph_rate	0.000236799
30063	Montana	Missoula	mph_rate	0.000676151
30065	Montana	Musselshell	mph_rate	
30067	Montana	Park	mph_rate	0.000320780
30069	Montana	Petroleum	mph_rate	0.000000000
30071	Montana	Phillips	mph_rate	
30073	Montana	Pondera	mph_rate	
30075	Montana	Powder River	mph_rate	
30077	Montana	Powell	mph_rate	0.000142227
30079	Montana	Prairie	mph_rate	
30081	Montana	Ravalli	mph_rate	0.000173512
30083	Montana	Richland	mph_rate	
30085	Montana	Roosevelt	mph_rate	
30087	Montana	Rosebud	mph_rate	0.000323834
30089	Montana	Sanders	mph_rate	
30091	Montana	Sheridan	mph_rate	
30093	Montana	Silver Bow	mph_rate	0.000204481
30095	Montana	Stillwater	mph_rate	0.000109770
30097	Montana	Sweet Grass	mph_rate	0.000276014
30099	Montana	Teton	mph_rate	
30101	Montana	Toole	mph_rate	
30103	Montana	Treasure	mph_rate	0.000000000
30105	Montana	Valley	mph_rate	0.000135575
30107	Montana	Wheatland	mph_rate	
30109	Montana	Wibaux	mph_rate	
30111	Montana	Yellowstone	mph_rate	0.000282924
31001	Nebraska	Adams	mph_rate	0.000287026
31003	Nebraska	Antelope	mph_rate	
31005	Nebraska	Arthur	mph_rate	0.000000000
31007	Nebraska	Banner	mph_rate	0.000000000
31009	Nebraska	Blaine	mph_rate	0.000000000
31011	Nebraska	Boone	mph_rate	
31013	Nebraska	Box Butte	mph_rate	0.000088558
31015	Nebraska	Boyd	mph_rate	
31017	Nebraska	Brown	mph_rate	
31019	Nebraska	Buffalo	mph_rate	0.000325055
31021	Nebraska	Burt	mph_rate	
31023	Nebraska	Butler	mph_rate	
31025	Nebraska	Cass	mph_rate	0.000079164
31027	Nebraska	Cedar	mph_rate	
31029	Nebraska	Chase	mph_rate	
31031	Nebraska	Cherry	mph_rate	
31033	Nebraska	Cheyenne	mph_rate	
31035	Nebraska	Clay	mph_rate	
31037	Nebraska	Colfax	mph_rate	0.000094859
31039	Nebraska	Cuming	mph_rate	
31041	Nebraska	Custer	mph_rate	
31043	Nebraska	Dakota	mph_rate	0.000047508
31045	Nebraska	Dawes	mph_rate	
31047	Nebraska	Dawson	mph_rate	
31049	Nebraska	Deuel	mph_rate	
31051	Nebraska	Dixon	mph_rate	
31053	Nebraska	Dodge	mph_rate	
31055	Nebraska	Douglas	mph_rate	0.000530230
31057	Nebraska	Dundy	mph_rate	
31059	Nebraska	Fillmore	mph_rate	
31061	Nebraska	Franklin	mph_rate	
31063	Nebraska	Frontier	mph_rate	0.000363240
31065	Nebraska	Furnas	mph_rate	
31067	Nebraska	Gage	mph_rate	0.000448410
31069	Nebraska	Garden	mph_rate	
31071	Nebraska	Garfield	mph_rate	
31073	Nebraska	Gosper	mph_rate	
31075	Nebraska	Grant	mph_rate	0.000000000
31077	Nebraska	Greeley	mph_rate	
31079	Nebraska	Hall	mph_rate	0.000187167
31081	Nebraska	Hamilton	mph_rate	
31083	Nebraska	Harlan	mph_rate	
31085	Nebraska	Hayes	mph_rate	0.000000000
31087	Nebraska	Hitchcock	mph_rate	
31089	Nebraska	Holt	mph_rate	0.000095795
31091	Nebraska	Hooker	mph_rate	0.000000000
31093	Nebraska	Howard	mph_rate	0.000159591
31095	Nebraska	Jefferson	mph_rate	0.000265745
31097	Nebraska	Johnson	mph_rate	
31099	Nebraska	Kearney	mph_rate	0.000307834
31101	Nebraska	Keith	mph_rate	
31103	Nebraska	Keya Paha	mph_rate	0.000000000
31105	Nebraska	Kimball	mph_rate	
31107	Nebraska	Knox	mph_rate	
31109	Nebraska	Lancaster	mph_rate	0.000562658
31111	Nebraska	Lincoln	mph_rate	0.000193045
31113	Nebraska	Logan	mph_rate	0.000000000
31115	Nebraska	Loup	mph_rate	0.000000000
31117	Nebraska	McPherson	mph_rate	0.000000000
31119	Nebraska	Madison	mph_rate	0.000543867
31121	Nebraska	Merrick	mph_rate	
31123	Nebraska	Morrill	mph_rate	
31125	Nebraska	Nance	mph_rate	0.000267953
31127	Nebraska	Nemaha	mph_rate	
31129	Nebraska	Nuckolls	mph_rate	
31131	Nebraska	Otoe	mph_rate	0.000126751
31133	Nebraska	Pawnee	mph_rate	
31135	Nebraska	Perkins	mph_rate	
31137	Nebraska	Phelps	mph_rate	0.000108684
31139	Nebraska	Pierce	mph_rate	
31141	Nebraska	Platte	mph_rate	0.000030988
31143	Nebraska	Polk	mph_rate	
31145	Nebraska	Red Willow	mph_rate	
31147	Nebraska	Richardson	mph_rate	
31149	Nebraska	Rock	mph_rate	
31151	Nebraska	Saline	mph_rate	0.000070314
31153	Nebraska	Sarpy	mph_rate	0.000212917
31155	Nebraska	Saunders	mph_rate	0.000143788
31157	Nebraska	Scotts Bluff	mph_rate	0.000431826
31159	Nebraska	Seward	mph_rate	0.000118963
31161	Nebraska	Sheridan	mph_rate	0.000183217
31163	Nebraska	Sherman	mph_rate	
31165	Nebraska	Sioux	mph_rate	
31167	Nebraska	Stanton	mph_rate	0.000163132
31169	Nebraska	Thayer	mph_rate	
31171	Nebraska	Thomas	mph_rate	0.000000000
31173	Nebraska	Thurston	mph_rate	
31175	Nebraska	Valley	mph_rate	
31177	Nebraska	Washington	mph_rate	0.000049329
31179	Nebraska	Wayne	mph_rate	0.000104080
31181	Nebraska	Webster	mph_rate	
31183	Nebraska	Wheeler	mph_rate	0.000000000
31185	Nebraska	York	mph_rate	0.000219829
32001	Nevada	Churchill	mph_rate	0.000120948
32003	Nevada	Clark	mph_rate	0.000145348
32005	Nevada	Douglas	mph_rate	0.000127657
32007	Nevada	Elko	mph_rate	0.000040851
32009	Nevada	Esmeralda	mph_rate	0.000000000
32011	Nevada	Eureka	mph_rate	
32013	Nevada	Humboldt	mph_rate	0.000180701
32015	Nevada	Lander	mph_rate	
32017	Nevada	Lincoln	mph_rate	
32019	Nevada	Lyon	mph_rate	0.000095947
32021	Nevada	Mineral	mph_rate	
32023	Nevada	Nye	mph_rate	0.000114108
32027	Nevada	Pershing	mph_rate	
32029	Nevada	Storey	mph_rate	
32031	Nevada	Washoe	mph_rate	0.000445152
32033	Nevada	White Pine	mph_rate	0.000198728
32510	Nevada	Carson City	mph_rate	0.000344128
33001	New Hampshire	Belknap	mph_rate	0.000366136
33003	New Hampshire	Carroll	mph_rate	0.000209043
33005	New Hampshire	Cheshire	mph_rate	0.000596860
33007	New Hampshire	Coos	mph_rate	0.000364000
33009	New Hampshire	Grafton	mph_rate	0.001234263
33011	New Hampshire	Hillsborough	mph_rate	0.000369101
