FIPS	State	County	Variable	ypll_rate
26125	Michigan	Oakland	ypll_rate	5827
26127	Michigan	Oceana	ypll_rate	7754
26129	Michigan	Ogemaw	ypll_rate	7881
26131	Michigan	Ontonagon	ypll_rate	8805
26133	Michigan	Osceola	ypll_rate	7164
26135	Michigan	Oscoda	ypll_rate	10183
26137	Michigan	Otsego	ypll_rate	6933
26139	Michigan	Ottawa	ypll_rate	4734
26141	Michigan	Presque Isle	ypll_rate	8969
26143	Michigan	Roscommon	ypll_rate	8525
26145	Michigan	Saginaw	ypll_rate	8225
26147	Michigan	St. Clair	ypll_rate	7687
26149	Michigan	St. Joseph	ypll_rate	8121
26151	Michigan	Sanilac	ypll_rate	7002
26153	Michigan	Schoolcraft	ypll_rate	7568
26155	Michigan	Shiawassee	ypll_rate	6919
26157	Michigan	Tuscola	ypll_rate	7031
26159	Michigan	Van Buren	ypll_rate	7803
26161	Michigan	Washtenaw	ypll_rate	5096
26163	Michigan	Wayne	ypll_rate	10263
26165	Michigan	Wexford	ypll_rate	7294
27001	Minnesota	Aitkin	ypll_rate	6611
27003	Minnesota	Anoka	ypll_rate	4779
27005	Minnesota	Becker	ypll_rate	7756
27007	Minnesota	Beltrami	ypll_rate	7172
27009	Minnesota	Benton	ypll_rate	5197
27011	Minnesota	Big Stone	ypll_rate	6377
27013	Minnesota	Blue Earth	ypll_rate	5067
27015	Minnesota	Brown	ypll_rate	5351
27017	Minnesota	Carlton	ypll_rate	7049
27019	Minnesota	Carver	ypll_rate	3775
27021	Minnesota	Cass	ypll_rate	8068
27023	Minnesota	Chippewa	ypll_rate	4806
27025	Minnesota	Chisago	ypll_rate	4691
27027	Minnesota	Clay	ypll_rate	5097
27029	Minnesota	Clearwater	ypll_rate	7019
27031	Minnesota	Cook	ypll_rate	4912
27033	Minnesota	Cottonwood	ypll_rate	6138
27035	Minnesota	Crow Wing	ypll_rate	4829
27037	Minnesota	Dakota	ypll_rate	4221
27039	Minnesota	Dodge	ypll_rate	4678
27041	Minnesota	Douglas	ypll_rate	5046
27043	Minnesota	Faribault	ypll_rate	4920
27045	Minnesota	Fillmore	ypll_rate	5097
27047	Minnesota	Freeborn	ypll_rate	5059
27049	Minnesota	Goodhue	ypll_rate	6043
27051	Minnesota	Grant	ypll_rate	7161
27053	Minnesota	Hennepin	ypll_rate	5241
27055	Minnesota	Houston	ypll_rate	5655
27057	Minnesota	Hubbard	ypll_rate	5908
27059	Minnesota	Isanti	ypll_rate	4677
27061	Minnesota	Itasca	ypll_rate	6371
27063	Minnesota	Jackson	ypll_rate	5091
27065	Minnesota	Kanabec	ypll_rate	5806
27067	Minnesota	Kandiyohi	ypll_rate	4780
27069	Minnesota	Kittson	ypll_rate	4998
27071	Minnesota	Koochiching	ypll_rate	5455
27073	Minnesota	Lac qui Parle	ypll_rate	6039
27075	Minnesota	Lake	ypll_rate	5661
27077	Minnesota	Lake of the Woods	ypll_rate	4759
27079	Minnesota	Le Sueur	ypll_rate	4688
27081	Minnesota	Lincoln	ypll_rate	5254
27083	Minnesota	Lyon	ypll_rate	5650
27085	Minnesota	McLeod	ypll_rate	4668
27087	Minnesota	Mahnomen	ypll_rate	11979
27089	Minnesota	Marshall	ypll_rate	5825
27091	Minnesota	Martin	ypll_rate	5938
27093	Minnesota	Meeker	ypll_rate	5630
27095	Minnesota	Mille Lacs	ypll_rate	8375
27097	Minnesota	Morrison	ypll_rate	5929
27099	Minnesota	Mower	ypll_rate	4714
27101	Minnesota	Murray	ypll_rate	5352
27103	Minnesota	Nicollet	ypll_rate	4481
27105	Minnesota	Nobles	ypll_rate	4297
27107	Minnesota	Norman	ypll_rate	5699
27109	Minnesota	Olmsted	ypll_rate	4822
27111	Minnesota	Otter Tail	ypll_rate	5130
27113	Minnesota	Pennington	ypll_rate	6258
27115	Minnesota	Pine	ypll_rate	6618
27117	Minnesota	Pipestone	ypll_rate	6766
27119	Minnesota	Polk	ypll_rate	6253
27121	Minnesota	Pope	ypll_rate	6448
27123	Minnesota	Ramsey	ypll_rate	5735
27125	Minnesota	Red Lake	ypll_rate	5420
27127	Minnesota	Redwood	ypll_rate	5472
27129	Minnesota	Renville	ypll_rate	7509
27131	Minnesota	Rice	ypll_rate	4270
27133	Minnesota	Rock	ypll_rate	6697
27135	Minnesota	Roseau	ypll_rate	5157
27137	Minnesota	St. Louis	ypll_rate	6479
27139	Minnesota	Scott	ypll_rate	4033
27141	Minnesota	Sherburne	ypll_rate	4482
27143	Minnesota	Sibley	ypll_rate	4899
27145	Minnesota	Stearns	ypll_rate	4332
27147	Minnesota	Steele	ypll_rate	4622
27149	Minnesota	Stevens	ypll_rate	6672
27151	Minnesota	Swift	ypll_rate	5308
27153	Minnesota	Todd	ypll_rate	5609
27155	Minnesota	Traverse	ypll_rate	8403
27157	Minnesota	Wabasha	ypll_rate	5298
27159	Minnesota	Wadena	ypll_rate	6529
27161	Minnesota	Waseca	ypll_rate	4134
27163	Minnesota	Washington	ypll_rate	4332
27165	Minnesota	Watonwan	ypll_rate	6744
27167	Minnesota	Wilkin	ypll_rate	5748
27169	Minnesota	Winona	ypll_rate	4812
27171	Minnesota	Wright	ypll_rate	4542
27173	Minnesota	Yellow Medicine	ypll_rate	3536
28001	Mississippi	Adams	ypll_rate	11907
28003	Mississippi	Alcorn	ypll_rate	10853
28005	Mississippi	Amite	ypll_rate	9366
28007	Mississippi	Attala	ypll_rate	11949
28009	Mississippi	Benton	ypll_rate	11103
28011	Mississippi	Bolivar	ypll_rate	14456
28013	Mississippi	Calhoun	ypll_rate	11385
28015	Mississippi	Carroll	ypll_rate	8240
28017	Mississippi	Chickasaw	ypll_rate	9027
28019	Mississippi	Choctaw	ypll_rate	12864
28021	Mississippi	Claiborne	ypll_rate	12415
28023	Mississippi	Clarke	ypll_rate	11370
28025	Mississippi	Clay	ypll_rate	9307
28027	Mississippi	Coahoma	ypll_rate	14788
28029	Mississippi	Copiah	ypll_rate	11385
28031	Mississippi	Covington	ypll_rate	10946
28033	Mississippi	DeSoto	ypll_rate	7607
28035	Mississippi	Forrest	ypll_rate	10499
28037	Mississippi	Franklin	ypll_rate	10995
28039	Mississippi	George	ypll_rate	10468
28041	Mississippi	Greene	ypll_rate	8655
28043	Mississippi	Grenada	ypll_rate	11771
28045	Mississippi	Hancock	ypll_rate	9135
28047	Mississippi	Harrison	ypll_rate	9156
28049	Mississippi	Hinds	ypll_rate	10090
28051	Mississippi	Holmes	ypll_rate	14554
28053	Mississippi	Humphreys	ypll_rate	14638
28055	Mississippi	Issaquena	ypll_rate	
28057	Mississippi	Itawamba	ypll_rate	10936
28059	Mississippi	Jackson	ypll_rate	9252
28061	Mississippi	Jasper	ypll_rate	10206
28063	Mississippi	Jefferson	ypll_rate	12831
28065	Mississippi	Jefferson Davis	ypll_rate	11820
28067	Mississippi	Jones	ypll_rate	10232
28069	Mississippi	Kemper	ypll_rate	9016
28071	Mississippi	Lafayette	ypll_rate	7708
28073	Mississippi	Lamar	ypll_rate	6825
28075	Mississippi	Lauderdale	ypll_rate	9803
28077	Mississippi	Lawrence	ypll_rate	13881
28079	Mississippi	Leake	ypll_rate	11747
28081	Mississippi	Lee	ypll_rate	9655
28083	Mississippi	Leflore	ypll_rate	13033
28085	Mississippi	Lincoln	ypll_rate	10897
28087	Mississippi	Lowndes	ypll_rate	9291
28089	Mississippi	Madison	ypll_rate	8633
28091	Mississippi	Marion	ypll_rate	13953
28093	Mississippi	Marshall	ypll_rate	10768
28095	Mississippi	Monroe	ypll_rate	8765
28097	Mississippi	Montgomery	ypll_rate	14786
28099	Mississippi	Neshoba	ypll_rate	12271
28101	Mississippi	Newton	ypll_rate	10181
28103	Mississippi	Noxubee	ypll_rate	9124
28105	Mississippi	Oktibbeha	ypll_rate	8274
28107	Mississippi	Panola	ypll_rate	11941
28109	Mississippi	Pearl River	ypll_rate	10870
28111	Mississippi	Perry	ypll_rate	13298
28113	Mississippi	Pike	ypll_rate	13090
28115	Mississippi	Pontotoc	ypll_rate	7623
28117	Mississippi	Prentiss	ypll_rate	9867
28119	Mississippi	Quitman	ypll_rate	17823
28121	Mississippi	Rankin	ypll_rate	8004
28123	Mississippi	Scott	ypll_rate	12764
28125	Mississippi	Sharkey	ypll_rate	14489
28127	Mississippi	Simpson	ypll_rate	12558
28129	Mississippi	Smith	ypll_rate	10057
28131	Mississippi	Stone	ypll_rate	9783
28133	Mississippi	Sunflower	ypll_rate	14382
28135	Mississippi	Tallahatchie	ypll_rate	10638
28137	Mississippi	Tate	ypll_rate	11029
28139	Mississippi	Tippah	ypll_rate	10317
28141	Mississippi	Tishomingo	ypll_rate	10643
28143	Mississippi	Tunica	ypll_rate	14327
28145	Mississippi	Union	ypll_rate	8366
28147	Mississippi	Walthall	ypll_rate	14068
28149	Mississippi	Warren	ypll_rate	11196
28151	Mississippi	Washington	ypll_rate	14162
28153	Mississippi	Wayne	ypll_rate	10656
28155	Mississippi	Webster	ypll_rate	12737
28157	Mississippi	Wilkinson	ypll_rate	13801
28159	Mississippi	Winston	ypll_rate	12168
28161	Mississippi	Yalobusha	ypll_rate	12550
28163	Mississippi	Yazoo	ypll_rate	9824
29001	Missouri	Adair	ypll_rate	6630
29003	Missouri	Andrew	ypll_rate	6225
29005	Missouri	Atchison	ypll_rate	6918
29007	Missouri	Audrain	ypll_rate	7939
29009	Missouri	Barry	ypll_rate	8904
29011	Missouri	Barton	ypll_rate	7622
29013	Missouri	Bates	ypll_rate	7661
29015	Missouri	Benton	ypll_rate	9680
29017	Missouri	Bollinger	ypll_rate	7394
29019	Missouri	Boone	ypll_rate	5661
29021	Missouri	Buchanan	ypll_rate	7935
29023	Missouri	Butler	ypll_rate	10537
29025	Missouri	Caldwell	ypll_rate	10216
29027	Missouri	Callaway	ypll_rate	8247
29029	Missouri	Camden	ypll_rate	8204
29031	Missouri	Cape Girardeau	ypll_rate	6632
29033	Missouri	Carroll	ypll_rate	9505
29035	Missouri	Carter	ypll_rate	14630
29037	Missouri	Cass	ypll_rate	6935
29039	Missouri	Cedar	ypll_rate	10440
29041	Missouri	Chariton	ypll_rate	7173
29043	Missouri	Christian	ypll_rate	6089
29045	Missouri	Clark	ypll_rate	11099
29047	Missouri	Clay	ypll_rate	6278
29049	Missouri	Clinton	ypll_rate	8268
29051	Missouri	Cole	ypll_rate	7066
29053	Missouri	Cooper	ypll_rate	7886
29055	Missouri	Crawford	ypll_rate	8722
29057	Missouri	Dade	ypll_rate	9104
29059	Missouri	Dallas	ypll_rate	8619
29061	Missouri	Daviess	ypll_rate	7582
29063	Missouri	DeKalb	ypll_rate	6379
29065	Missouri	Dent	ypll_rate	12647
29067	Missouri	Douglas	ypll_rate	7404
29069	Missouri	Dunklin	ypll_rate	13702
29071	Missouri	Franklin	ypll_rate	8591
29073	Missouri	Gasconade	ypll_rate	7905
29075	Missouri	Gentry	ypll_rate	7527
29077	Missouri	Greene	ypll_rate	7902
29079	Missouri	Grundy	ypll_rate	7955
29081	Missouri	Harrison	ypll_rate	7846
29083	Missouri	Henry	ypll_rate	9933
29085	Missouri	Hickory	ypll_rate	9354
29087	Missouri	Holt	ypll_rate	9593
29089	Missouri	Howard	ypll_rate	5714
29091	Missouri	Howell	ypll_rate	9403
29093	Missouri	Iron	ypll_rate	10505
29095	Missouri	Jackson	ypll_rate	8902
29097	Missouri	Jasper	ypll_rate	8080
29099	Missouri	Jefferson	ypll_rate	7594
29101	Missouri	Johnson	ypll_rate	6375
29103	Missouri	Knox	ypll_rate	8886
29105	Missouri	Laclede	ypll_rate	8002
29107	Missouri	Lafayette	ypll_rate	7081
29109	Missouri	Lawrence	ypll_rate	7971
29111	Missouri	Lewis	ypll_rate	8069
29113	Missouri	Lincoln	ypll_rate	7799
29115	Missouri	Linn	ypll_rate	8350
29117	Missouri	Livingston	ypll_rate	8149
29119	Missouri	McDonald	ypll_rate	10276
29121	Missouri	Macon	ypll_rate	7620
29123	Missouri	Madison	ypll_rate	11555
29125	Missouri	Maries	ypll_rate	6413
29127	Missouri	Marion	ypll_rate	7972
29129	Missouri	Mercer	ypll_rate	6158
29131	Missouri	Miller	ypll_rate	8087
29133	Missouri	Mississippi	ypll_rate	11186
29135	Missouri	Moniteau	ypll_rate	7421
29137	Missouri	Monroe	ypll_rate	5797
29139	Missouri	Montgomery	ypll_rate	9634
29141	Missouri	Morgan	ypll_rate	9262
29143	Missouri	New Madrid	ypll_rate	11861
29145	Missouri	Newton	ypll_rate	8921
29147	Missouri	Nodaway	ypll_rate	5091
29149	Missouri	Oregon	ypll_rate	8838
29151	Missouri	Osage	ypll_rate	7002
29153	Missouri	Ozark	ypll_rate	12976
29155	Missouri	Pemiscot	ypll_rate	13569
29157	Missouri	Perry	ypll_rate	7141
29159	Missouri	Pettis	ypll_rate	7338
29161	Missouri	Phelps	ypll_rate	8089
29163	Missouri	Pike	ypll_rate	6564
29165	Missouri	Platte	ypll_rate	5251
29167	Missouri	Polk	ypll_rate	8914
29169	Missouri	Pulaski	ypll_rate	7292
29171	Missouri	Putnam	ypll_rate	7303
29173	Missouri	Ralls	ypll_rate	8037
29175	Missouri	Randolph	ypll_rate	8120
29177	Missouri	Ray	ypll_rate	9150
29179	Missouri	Reynolds	ypll_rate	10510
29181	Missouri	Ripley	ypll_rate	12632
29183	Missouri	St. Charles	ypll_rate	5171
29185	Missouri	St. Clair	ypll_rate	11650
29186	Missouri	Ste. Genevieve	ypll_rate	6372
29187	Missouri	St. Francois	ypll_rate	9639
29189	Missouri	St. Louis	ypll_rate	6710
29195	Missouri	Saline	ypll_rate	7699
29197	Missouri	Schuyler	ypll_rate	9487
29199	Missouri	Scotland	ypll_rate	7973
29201	Missouri	Scott	ypll_rate	9199
29203	Missouri	Shannon	ypll_rate	9689
29205	Missouri	Shelby	ypll_rate	8762
29207	Missouri	Stoddard	ypll_rate	8753
29209	Missouri	Stone	ypll_rate	7980
29211	Missouri	Sullivan	ypll_rate	9265
29213	Missouri	Taney	ypll_rate	7582
29215	Missouri	Texas	ypll_rate	9647
29217	Missouri	Vernon	ypll_rate	9363
29219	Missouri	Warren	ypll_rate	8123
29221	Missouri	Washington	ypll_rate	10337
29223	Missouri	Wayne	ypll_rate	10339
29225	Missouri	Webster	ypll_rate	8478
29227	Missouri	Worth	ypll_rate	9064
29229	Missouri	Wright	ypll_rate	9259
29510	Missouri	St. Louis City	ypll_rate	11845
30001	Montana	Beaverhead	ypll_rate	6265
30003	Montana	Big Horn	ypll_rate	14362
30005	Montana	Blaine	ypll_rate	14253
30007	Montana	Broadwater	ypll_rate	5359
30009	Montana	Carbon	ypll_rate	9348
30011	Montana	Carter	ypll_rate	
30013	Montana	Cascade	ypll_rate	7301
30015	Montana	Chouteau	ypll_rate	8553
30017	Montana	Custer	ypll_rate	10136
30019	Montana	Daniels	ypll_rate	
30021	Montana	Dawson	ypll_rate	9367
30023	Montana	Deer Lodge	ypll_rate	9092
30025	Montana	Fallon	ypll_rate	
30027	Montana	Fergus	ypll_rate	7645
30029	Montana	Flathead	ypll_rate	6378
30031	Montana	Gallatin	ypll_rate	4743
30033	Montana	Garfield	ypll_rate	
30035	Montana	Glacier	ypll_rate	13394
30037	Montana	Golden Valley	ypll_rate	
30039	Montana	Granite	ypll_rate	4912
30041	Montana	Hill	ypll_rate	9406
30043	Montana	Jefferson	ypll_rate	7833
30045	Montana	Judith Basin	ypll_rate	
30047	Montana	Lake	ypll_rate	8685
30049	Montana	Lewis and Clark	ypll_rate	6955
30051	Montana	Liberty	ypll_rate	
30053	Montana	Lincoln	ypll_rate	8462
30055	Montana	McCone	ypll_rate	
30057	Montana	Madison	ypll_rate	5313
30059	Montana	Meagher	ypll_rate	
30061	Montana	Mineral	ypll_rate	11949
30063	Montana	Missoula	ypll_rate	6089
30065	Montana	Musselshell	ypll_rate	6926
30067	Montana	Park	ypll_rate	6237
30069	Montana	Petroleum	ypll_rate	
30071	Montana	Phillips	ypll_rate	6614
30073	Montana	Pondera	ypll_rate	6882
30075	Montana	Powder River	ypll_rate	
30077	Montana	Powell	ypll_rate	8099
30079	Montana	Prairie	ypll_rate	
30081	Montana	Ravalli	ypll_rate	7085
30083	Montana	Richland	ypll_rate	8584
30085	Montana	Roosevelt	ypll_rate	19937
30087	Montana	Rosebud	ypll_rate	13472
30089	Montana	Sanders	ypll_rate	9468
30091	Montana	Sheridan	ypll_rate	9378
30093	Montana	Silver Bow	ypll_rate	9063
30095	Montana	Stillwater	ypll_rate	6742
30097	Montana	Sweet Grass	ypll_rate	
30099	Montana	Teton	ypll_rate	9156
30101	Montana	Toole	ypll_rate	4776
30103	Montana	Treasure	ypll_rate	
30105	Montana	Valley	ypll_rate	7639
30107	Montana	Wheatland	ypll_rate	
30109	Montana	Wibaux	ypll_rate	
30111	Montana	Yellowstone	ypll_rate	7032
31001	Nebraska	Adams	ypll_rate	6706
31003	Nebraska	Antelope	ypll_rate	4853
31005	Nebraska	Arthur	ypll_rate	
31007	Nebraska	Banner	ypll_rate	
31009	Nebraska	Blaine	ypll_rate	
31011	Nebraska	Boone	ypll_rate	4662
31013	Nebraska	Box Butte	ypll_rate	6725
31015	Nebraska	Boyd	ypll_rate	
31017	Nebraska	Brown	ypll_rate	6389
31019	Nebraska	Buffalo	ypll_rate	5446
31021	Nebraska	Burt	ypll_rate	6365
31023	Nebraska	Butler	ypll_rate	5708
31025	Nebraska	Cass	ypll_rate	7595
31027	Nebraska	Cedar	ypll_rate	5320
31029	Nebraska	Chase	ypll_rate	10617
31031	Nebraska	Cherry	ypll_rate	4717
31033	Nebraska	Cheyenne	ypll_rate	6180
31035	Nebraska	Clay	ypll_rate	7130
31037	Nebraska	Colfax	ypll_rate	5614
31039	Nebraska	Cuming	ypll_rate	5009
31041	Nebraska	Custer	ypll_rate	6071
31043	Nebraska	Dakota	ypll_rate	5459
31045	Nebraska	Dawes	ypll_rate	5594
31047	Nebraska	Dawson	ypll_rate	7333
31049	Nebraska	Deuel	ypll_rate	
31051	Nebraska	Dixon	ypll_rate	6442
31053	Nebraska	Dodge	ypll_rate	6317
31055	Nebraska	Douglas	ypll_rate	6380
31057	Nebraska	Dundy	ypll_rate	
31059	Nebraska	Fillmore	ypll_rate	3963
31061	Nebraska	Franklin	ypll_rate	
31063	Nebraska	Frontier	ypll_rate	
31065	Nebraska	Furnas	ypll_rate	5183
31067	Nebraska	Gage	ypll_rate	7923
31069	Nebraska	Garden	ypll_rate	11072
31071	Nebraska	Garfield	ypll_rate	
31073	Nebraska	Gosper	ypll_rate	
31075	Nebraska	Grant	ypll_rate	
31077	Nebraska	Greeley	ypll_rate	
31079	Nebraska	Hall	ypll_rate	5590
31081	Nebraska	Hamilton	ypll_rate	6545
31083	Nebraska	Harlan	ypll_rate	8299
31085	Nebraska	Hayes	ypll_rate	
31087	Nebraska	Hitchcock	ypll_rate	10408
31089	Nebraska	Holt	ypll_rate	6781
31091	Nebraska	Hooker	ypll_rate	
31093	Nebraska	Howard	ypll_rate	5489
31095	Nebraska	Jefferson	ypll_rate	5831
31097	Nebraska	Johnson	ypll_rate	6896
31099	Nebraska	Kearney	ypll_rate	6430
31101	Nebraska	Keith	ypll_rate	12254
31103	Nebraska	Keya Paha	ypll_rate	
31105	Nebraska	Kimball	ypll_rate	13037
31107	Nebraska	Knox	ypll_rate	8116
31109	Nebraska	Lancaster	ypll_rate	4880
31111	Nebraska	Lincoln	ypll_rate	6627
31113	Nebraska	Logan	ypll_rate	
31115	Nebraska	Loup	ypll_rate	
31117	Nebraska	McPherson	ypll_rate	
31119	Nebraska	Madison	ypll_rate	6292
31121	Nebraska	Merrick	ypll_rate	7304
31123	Nebraska	Morrill	ypll_rate	7524
31125	Nebraska	Nance	ypll_rate	7958
31127	Nebraska	Nemaha	ypll_rate	6885
31129	Nebraska	Nuckolls	ypll_rate	5659
31131	Nebraska	Otoe	ypll_rate	5908
31133	Nebraska	Pawnee	ypll_rate	8135
31135	Nebraska	Perkins	ypll_rate	
31137	Nebraska	Phelps	ypll_rate	5776
31139	Nebraska	Pierce	ypll_rate	5315
31141	Nebraska	Platte	ypll_rate	5060
31143	Nebraska	Polk	ypll_rate	2950
31145	Nebraska	Red Willow	ypll_rate	7048
31147	Nebraska	Richardson	ypll_rate	7579
31149	Nebraska	Rock	ypll_rate	
31151	Nebraska	Saline	ypll_rate	4804
31153	Nebraska	Sarpy	ypll_rate	4520
31155	Nebraska	Saunders	ypll_rate	6236
31157	Nebraska	Scotts Bluff	ypll_rate	7281
31159	Nebraska	Seward	ypll_rate	5456
31161	Nebraska	Sheridan	ypll_rate	5448
31163	Nebraska	Sherman	ypll_rate	11204
31165	Nebraska	Sioux	ypll_rate	
31167	Nebraska	Stanton	ypll_rate	5746
31169	Nebraska	Thayer	ypll_rate	9119
31171	Nebraska	Thomas	ypll_rate	
31173	Nebraska	Thurston	ypll_rate	14286
31175	Nebraska	Valley	ypll_rate	7135
31177	Nebraska	Washington	ypll_rate	4819
31179	Nebraska	Wayne	ypll_rate	3763
31181	Nebraska	Webster	ypll_rate	7703
31183	Nebraska	Wheeler	ypll_rate	
31185	Nebraska	York	ypll_rate	5539
32001	Nevada	Churchill	ypll_rate	8757
32003	Nevada	Clark	ypll_rate	7168
32005	Nevada	Douglas	ypll_rate	6125
32007	Nevada	Elko	ypll_rate	7291
32009	Nevada	Esmeralda	ypll_rate	
32011	Nevada	Eureka	ypll_rate	
32013	Nevada	Humboldt	ypll_rate	8758
32015	Nevada	Lander	ypll_rate	9695
32017	Nevada	Lincoln	ypll_rate	5317
32019	Nevada	Lyon	ypll_rate	7103
32021	Nevada	Mineral	ypll_rate	10373
32023	Nevada	Nye	ypll_rate	12332
32027	Nevada	Pershing	ypll_rate	7720
32029	Nevada	Storey	ypll_rate	4299
32031	Nevada	Washoe	ypll_rate	7100
32033	Nevada	White Pine	ypll_rate	9773
32510	Nevada	Carson City	ypll_rate	7390
33001	New Hampshire	Belknap	ypll_rate	6086
33003	New Hampshire	Carroll	ypll_rate	6264
33005	New Hampshire	Cheshire	ypll_rate	5683
33007	New Hampshire	Coos	ypll_rate	7612
33009	New Hampshire	Grafton	ypll_rate	4956
33011	New Hampshire	Hillsborough	ypll_rate	4991
33013	New Hampshire	Merrimack	ypll_rate	5392
33015	New Hampshire	Rockingham	ypll_rate	4865
33017	New Hampshire	Strafford	ypll_rate	5652
33019	New Hampshire	Sullivan	ypll_rate	6288
34001	New Jersey	Atlantic	ypll_rate	7755
34003	New Jersey	Bergen	ypll_rate	3916
34005	New Jersey	Burlington	ypll_rate	5895
34007	New Jersey	Camden	ypll_rate	7491
34009	New Jersey	Cape May	ypll_rate	7338
34011	New Jersey	Cumberland	ypll_rate	8144
34013	New Jersey	Essex	ypll_rate	7668
34015	New Jersey	Gloucester	ypll_rate	6288
34017	New Jersey	Hudson	ypll_rate	5624
34019	New Jersey	Hunterdon	ypll_rate	3900
34021	New Jersey	Mercer	ypll_rate	6156
34023	New Jersey	Middlesex	ypll_rate	4623
34025	New Jersey	Monmouth	ypll_rate	5223
34027	New Jersey	Morris	ypll_rate	3861
34029	New Jersey	Ocean	ypll_rate	6053
34031	New Jersey	Passaic	ypll_rate	5680
34033	New Jersey	Salem	ypll_rate	8042
34035	New Jersey	Somerset	ypll_rate	3680
34037	New Jersey	Sussex	ypll_rate	5918
34039	New Jersey	Union	ypll_rate	5609
34041	New Jersey	Warren	ypll_rate	5143
35001	New Mexico	Bernalillo	ypll_rate	7466
35003	New Mexico	Catron	ypll_rate	6798
35005	New Mexico	Chaves	ypll_rate	9779
35006	New Mexico	Cibola	ypll_rate	10293
35007	New Mexico	Colfax	ypll_rate	10290
35009	New Mexico	Curry	ypll_rate	7052
35011	New Mexico	De Baca	ypll_rate	
35013	New Mexico	Dona Ana	ypll_rate	7111
35015	New Mexico	Eddy	ypll_rate	10124
35017	New Mexico	Grant	ypll_rate	8938
35019	New Mexico	Guadalupe	ypll_rate	6826
35021	New Mexico	Harding	ypll_rate	
35023	New Mexico	Hidalgo	ypll_rate	8395
35025	New Mexico	Lea	ypll_rate	8458
35027	New Mexico	Lincoln	ypll_rate	6725
35028	New Mexico	Los Alamos	ypll_rate	4863
35029	New Mexico	Luna	ypll_rate	8973
35031	New Mexico	McKinley	ypll_rate	11971
35033	New Mexico	Mora	ypll_rate	7620
35035	New Mexico	Otero	ypll_rate	8118
35037	New Mexico	Quay	ypll_rate	14171
35039	New Mexico	Rio Arriba	ypll_rate	12971
35041	New Mexico	Roosevelt	ypll_rate	8001
35043	New Mexico	Sandoval	ypll_rate	6270
35045	New Mexico	San Juan	ypll_rate	9296
35047	New Mexico	San Miguel	ypll_rate	10067
35049	New Mexico	Santa Fe	ypll_rate	6963
35051	New Mexico	Sierra	ypll_rate	12744
35053	New Mexico	Socorro	ypll_rate	10697
35055	New Mexico	Taos	ypll_rate	8213
35057	New Mexico	Torrance	ypll_rate	9793
35059	New Mexico	Union	ypll_rate	7975
35061	New Mexico	Valencia	ypll_rate	8343
36001	New York	Albany	ypll_rate	6004
36003	New York	Allegany	ypll_rate	5486
36005	New York	Bronx	ypll_rate	7481
36007	New York	Broome	ypll_rate	6606
36009	New York	Cattaraugus	ypll_rate	6982
36011	New York	Cayuga	ypll_rate	5968
36013	New York	Chautauqua	ypll_rate	6713
36015	New York	Chemung	ypll_rate	6651
36017	New York	Chenango	ypll_rate	6483
36019	New York	Clinton	ypll_rate	5988
36021	New York	Columbia	ypll_rate	6493
36023	New York	Cortland	ypll_rate	5957
36025	New York	Delaware	ypll_rate	6335
36027	New York	Dutchess	ypll_rate	5266
36029	New York	Erie	ypll_rate	7006
36031	New York	Essex	ypll_rate	5401
36033	New York	Franklin	ypll_rate	6243
36035	New York	Fulton	ypll_rate	6107
36037	New York	Genesee	ypll_rate	6198
36039	New York	Greene	ypll_rate	6914
36041	New York	Hamilton	ypll_rate	7590
36043	New York	Herkimer	ypll_rate	6411
36045	New York	Jefferson	ypll_rate	6167
36047	New York	Kings	ypll_rate	6284
36049	New York	Lewis	ypll_rate	5709
36051	New York	Livingston	ypll_rate	4701
36053	New York	Madison	ypll_rate	5250
36055	New York	Monroe	ypll_rate	5787
36057	New York	Montgomery	ypll_rate	6936
36059	New York	Nassau	ypll_rate	4607
36061	New York	New York	ypll_rate	4896
36063	New York	Niagara	ypll_rate	7228
36065	New York	Oneida	ypll_rate	6542
36067	New York	Onondaga	ypll_rate	5945
36069	New York	Ontario	ypll_rate	5719
36071	New York	Orange	ypll_rate	5774
36073	New York	Orleans	ypll_rate	6394
36075	New York	Oswego	ypll_rate	6209
36077	New York	Otsego	ypll_rate	5703
36079	New York	Putnam	ypll_rate	4491
36081	New York	Queens	ypll_rate	4822
36083	New York	Rensselaer	ypll_rate	5984
36085	New York	Richmond	ypll_rate	5746
36087	New York	Rockland	ypll_rate	4329
36089	New York	St. Lawrence	ypll_rate	6678
36091	New York	Saratoga	ypll_rate	4858
36093	New York	Schenectady	ypll_rate	5907
36095	New York	Schoharie	ypll_rate	5430
36097	New York	Schuyler	ypll_rate	6025
36099	New York	Seneca	ypll_rate	5681
36101	New York	Steuben	ypll_rate	6255
36103	New York	Suffolk	ypll_rate	5301
36105	New York	Sullivan	ypll_rate	7799
36107	New York	Tioga	ypll_rate	4922
36109	New York	Tompkins	ypll_rate	4130
36111	New York	Ulster	ypll_rate	6159
36113	New York	Warren	ypll_rate	5477
36115	New York	Washington	ypll_rate	6003
36117	New York	Wayne	ypll_rate	6047
36119	New York	Westchester	ypll_rate	4441
36121	New York	Wyoming	ypll_rate	5532
36123	New York	Yates	ypll_rate	5485
37001	North Carolina	Alamance	ypll_rate	7123
37003	North Carolina	Alexander	ypll_rate	7974
37005	North Carolina	Alleghany	ypll_rate	8817
