FIPS	State	County	Variable	pcnt_pcp
21081	Kentucky	Grant	pcnt_pcp	0.000567
21083	Kentucky	Graves	pcnt_pcp	0.000403
21085	Kentucky	Grayson	pcnt_pcp	0.000543
21087	Kentucky	Green	pcnt_pcp	0.000178
21089	Kentucky	Greenup	pcnt_pcp	0.000596
21091	Kentucky	Hancock	pcnt_pcp	#VALUE!
21093	Kentucky	Hardin	pcnt_pcp	0.000626
21095	Kentucky	Harlan	pcnt_pcp	0.000411
21097	Kentucky	Harrison	pcnt_pcp	0.000531
21099	Kentucky	Hart	pcnt_pcp	0.000384
21101	Kentucky	Henderson	pcnt_pcp	0.000432
21103	Kentucky	Henry	pcnt_pcp	0.000324
21105	Kentucky	Hickman	pcnt_pcp	0.000205
21107	Kentucky	Hopkins	pcnt_pcp	0.001131
21109	Kentucky	Jackson	pcnt_pcp	0.000074
21111	Kentucky	Jefferson	pcnt_pcp	0.000907
21113	Kentucky	Jessamine	pcnt_pcp	0.000678
21115	Kentucky	Johnson	pcnt_pcp	0.000684
21117	Kentucky	Kenton	pcnt_pcp	0.000794
21119	Kentucky	Knott	pcnt_pcp	0.000429
21121	Kentucky	Knox	pcnt_pcp	0.000282
21123	Kentucky	Larue	pcnt_pcp	0.00007
21125	Kentucky	Laurel	pcnt_pcp	0.000424
21127	Kentucky	Lawrence	pcnt_pcp	0.000629
21129	Kentucky	Lee	pcnt_pcp	0.000254
21131	Kentucky	Leslie	pcnt_pcp	0.000177
21133	Kentucky	Letcher	pcnt_pcp	0.000611
21135	Kentucky	Lewis	pcnt_pcp	0.000216
21137	Kentucky	Lincoln	pcnt_pcp	0.000525
21139	Kentucky	Livingston	pcnt_pcp	0.000419
21141	Kentucky	Logan	pcnt_pcp	0.000373
21143	Kentucky	Lyon	pcnt_pcp	0.000361
21145	Kentucky	McCracken	pcnt_pcp	0.000855
21147	Kentucky	McCreary	pcnt_pcp	0.000328
21149	Kentucky	McLean	pcnt_pcp	0.000105
21151	Kentucky	Madison	pcnt_pcp	0.00059
21153	Kentucky	Magoffin	pcnt_pcp	0.000075
21155	Kentucky	Marion	pcnt_pcp	0.000404
21157	Kentucky	Marshall	pcnt_pcp	0.00035
21159	Kentucky	Martin	pcnt_pcp	0.000233
21161	Kentucky	Mason	pcnt_pcp	0.000972
21163	Kentucky	Meade	pcnt_pcp	0.000209
21165	Kentucky	Menifee	pcnt_pcp	0.000158
21167	Kentucky	Mercer	pcnt_pcp	0.000375
21169	Kentucky	Metcalfe	pcnt_pcp	0.000099
21171	Kentucky	Monroe	pcnt_pcp	0.000456
21173	Kentucky	Montgomery	pcnt_pcp	0.000566
21175	Kentucky	Morgan	pcnt_pcp	0.000287
21177	Kentucky	Muhlenberg	pcnt_pcp	0.00035
21179	Kentucky	Nelson	pcnt_pcp	0.000413
21181	Kentucky	Nicholas	pcnt_pcp	0.00014
21183	Kentucky	Ohio	pcnt_pcp	0.00021
21185	Kentucky	Oldham	pcnt_pcp	0.000497
21187	Kentucky	Owen	pcnt_pcp	0.000369
21189	Kentucky	Owsley	pcnt_pcp	0.000209
21191	Kentucky	Pendleton	pcnt_pcp	0.000134
21193	Kentucky	Perry	pcnt_pcp	0.001115
21195	Kentucky	Pike	pcnt_pcp	0.000739
21197	Kentucky	Powell	pcnt_pcp	0.000079
21199	Kentucky	Pulaski	pcnt_pcp	0.000665
21201	Kentucky	Robertson	pcnt_pcp	#VALUE!
21203	Kentucky	Rockcastle	pcnt_pcp	0.000528
21205	Kentucky	Rowan	pcnt_pcp	0.000943
21207	Kentucky	Russell	pcnt_pcp	0.00057
21209	Kentucky	Scott	pcnt_pcp	0.000527
21211	Kentucky	Shelby	pcnt_pcp	0.000449
21213	Kentucky	Simpson	pcnt_pcp	0.000576
21215	Kentucky	Spencer	pcnt_pcp	0.00035
21217	Kentucky	Taylor	pcnt_pcp	0.000733
21219	Kentucky	Todd	pcnt_pcp	0.000161
21221	Kentucky	Trigg	pcnt_pcp	0.000279
21223	Kentucky	Trimble	pcnt_pcp	0.000227
21225	Kentucky	Union	pcnt_pcp	0.000266
21227	Kentucky	Warren	pcnt_pcp	0.000657
21229	Kentucky	Washington	pcnt_pcp	0.000425
21231	Kentucky	Wayne	pcnt_pcp	0.000624
21233	Kentucky	Webster	pcnt_pcp	0.000294
21235	Kentucky	Whitley	pcnt_pcp	0.000786
21237	Kentucky	Wolfe	pcnt_pcp	0.000136
21239	Kentucky	Woodford	pcnt_pcp	0.0006
22001	Louisiana	Acadia	pcnt_pcp	0.00034
22003	Louisiana	Allen	pcnt_pcp	0.000311
22005	Louisiana	Ascension	pcnt_pcp	0.000427
22007	Louisiana	Assumption	pcnt_pcp	0.000171
22009	Louisiana	Avoyelles	pcnt_pcp	0.000404
22011	Louisiana	Beauregard	pcnt_pcp	0.000474
22013	Louisiana	Bienville	pcnt_pcp	0.000139
22015	Louisiana	Bossier	pcnt_pcp	0.000434
22017	Louisiana	Caddo	pcnt_pcp	0.001002
22019	Louisiana	Calcasieu	pcnt_pcp	0.000631
22021	Louisiana	Caldwell	pcnt_pcp	0.000395
22023	Louisiana	Cameron	pcnt_pcp	#VALUE!
22025	Louisiana	Catahoula	pcnt_pcp	0.000192
22027	Louisiana	Claiborne	pcnt_pcp	0.000408
22029	Louisiana	Concordia	pcnt_pcp	0.000288
22031	Louisiana	De Soto	pcnt_pcp	0.000224
22033	Louisiana	East Baton Rouge	pcnt_pcp	0.000844
22035	Louisiana	East Carroll	pcnt_pcp	0.000388
22037	Louisiana	East Feliciana	pcnt_pcp	0.000347
22039	Louisiana	Evangeline	pcnt_pcp	0.000677
22041	Louisiana	Franklin	pcnt_pcp	0.000288
22043	Louisiana	Grant	pcnt_pcp	0.000134
22045	Louisiana	Iberia	pcnt_pcp	0.000505
22047	Louisiana	Iberville	pcnt_pcp	0.00036
22049	Louisiana	Jackson	pcnt_pcp	0.000123
22051	Louisiana	Jefferson	pcnt_pcp	0.000838
22053	Louisiana	Jefferson Davis	pcnt_pcp	0.000474
22055	Louisiana	Lafayette	pcnt_pcp	0.001013
22057	Louisiana	Lafourche	pcnt_pcp	0.000426
22059	Louisiana	La Salle	pcnt_pcp	0.000535
22061	Louisiana	Lincoln	pcnt_pcp	0.000769
22063	Louisiana	Livingston	pcnt_pcp	0.000148
22065	Louisiana	Madison	pcnt_pcp	0.000578
22067	Louisiana	Morehouse	pcnt_pcp	0.000358
22069	Louisiana	Natchitoches	pcnt_pcp	0.000505
22071	Louisiana	Orleans	pcnt_pcp	0.000842
22073	Louisiana	Ouachita	pcnt_pcp	0.000799
22075	Louisiana	Plaquemines	pcnt_pcp	0.000086
22077	Louisiana	Pointe Coupee	pcnt_pcp	0.000263
22079	Louisiana	Rapides	pcnt_pcp	0.000828
22081	Louisiana	Red River	pcnt_pcp	0.000221
22083	Louisiana	Richland	pcnt_pcp	0.000724
22085	Louisiana	Sabine	pcnt_pcp	0.000165
22087	Louisiana	St. Bernard	pcnt_pcp	0.000163
22089	Louisiana	St. Charles	pcnt_pcp	0.000265
22091	Louisiana	St. Helena	pcnt_pcp	0.000357
22093	Louisiana	St. James	pcnt_pcp	0.000499
22095	Louisiana	St. John the Baptist	pcnt_pcp	0.000393
22097	Louisiana	St. Landry	pcnt_pcp	0.000635
22099	Louisiana	St. Martin	pcnt_pcp	0.000134
22101	Louisiana	St. Mary	pcnt_pcp	0.00055
22103	Louisiana	St. Tammany	pcnt_pcp	0.000751
22105	Louisiana	Tangipahoa	pcnt_pcp	0.000379
22107	Louisiana	Tensas	pcnt_pcp	#VALUE!
22109	Louisiana	Terrebonne	pcnt_pcp	0.000384
22111	Louisiana	Union	pcnt_pcp	0.000176
22113	Louisiana	Vermilion	pcnt_pcp	0.00031
22115	Louisiana	Vernon	pcnt_pcp	0.000285
22117	Louisiana	Washington	pcnt_pcp	0.000297
22119	Louisiana	Webster	pcnt_pcp	0.000558
22121	Louisiana	West Baton Rouge	pcnt_pcp	0.000125
22123	Louisiana	West Carroll	pcnt_pcp	0.000172
22125	Louisiana	West Feliciana	pcnt_pcp	0.00032
22127	Louisiana	Winn	pcnt_pcp	0.000196
23001	Maine	Androscoggin	pcnt_pcp	0.000864
23003	Maine	Aroostook	pcnt_pcp	0.000893
23005	Maine	Cumberland	pcnt_pcp	0.001527
23007	Maine	Franklin	pcnt_pcp	0.001172
23009	Maine	Hancock	pcnt_pcp	0.001196
23011	Maine	Kennebec	pcnt_pcp	0.001106
23013	Maine	Knox	pcnt_pcp	0.000907
23015	Maine	Lincoln	pcnt_pcp	0.001222
23017	Maine	Oxford	pcnt_pcp	0.000572
23019	Maine	Penobscot	pcnt_pcp	0.001171
23021	Maine	Piscataquis	pcnt_pcp	0.000912
23023	Maine	Sagadahoc	pcnt_pcp	0.000682
23025	Maine	Somerset	pcnt_pcp	0.000805
23027	Maine	Waldo	pcnt_pcp	0.000696
23029	Maine	Washington	pcnt_pcp	0.00061
23031	Maine	York	pcnt_pcp	0.000771
24001	Maryland	Allegany	pcnt_pcp	0.000573
24003	Maryland	Anne Arundel	pcnt_pcp	0.000694
24005	Maryland	Baltimore	pcnt_pcp	0.00096
24009	Maryland	Calvert	pcnt_pcp	0.000495
24011	Maryland	Caroline	pcnt_pcp	0.000272
24013	Maryland	Carroll	pcnt_pcp	0.000556
24015	Maryland	Cecil	pcnt_pcp	0.000356
24017	Maryland	Charles	pcnt_pcp	0.000422
24019	Maryland	Dorchester	pcnt_pcp	0.000551
24021	Maryland	Frederick	pcnt_pcp	0.000611
24023	Maryland	Garrett	pcnt_pcp	0.000499
24025	Maryland	Harford	pcnt_pcp	0.000608
24027	Maryland	Howard	pcnt_pcp	0.001736
24029	Maryland	Kent	pcnt_pcp	0.000941
24031	Maryland	Montgomery	pcnt_pcp	0.001368
24033	Maryland	Prince George's	pcnt_pcp	0.000545
24035	Maryland	Queen Anne's	pcnt_pcp	0.000397
24037	Maryland	St. Mary's	pcnt_pcp	0.000426
24039	Maryland	Somerset	pcnt_pcp	0.00034
24041	Maryland	Talbot	pcnt_pcp	0.000898
24043	Maryland	Washington	pcnt_pcp	0.000603
24045	Maryland	Wicomico	pcnt_pcp	0.000729
24047	Maryland	Worcester	pcnt_pcp	0.00068
24510	Maryland	Baltimore City	pcnt_pcp	0.001015
25001	Massachusetts	Barnstable	pcnt_pcp	0.000922
25003	Massachusetts	Berkshire	pcnt_pcp	0.001053
25005	Massachusetts	Bristol	pcnt_pcp	0.00051
25007	Massachusetts	Dukes	pcnt_pcp	0.001147
25009	Massachusetts	Essex	pcnt_pcp	0.000787
25011	Massachusetts	Franklin	pcnt_pcp	0.000659
25013	Massachusetts	Hampden	pcnt_pcp	0.000732
25015	Massachusetts	Hampshire	pcnt_pcp	0.001495
25017	Massachusetts	Middlesex	pcnt_pcp	0.001225
25019	Massachusetts	Nantucket	pcnt_pcp	0.000493
25021	Massachusetts	Norfolk	pcnt_pcp	0.001212
25023	Massachusetts	Plymouth	pcnt_pcp	0.000615
25025	Massachusetts	Suffolk	pcnt_pcp	0.001427
25027	Massachusetts	Worcester	pcnt_pcp	0.001003
26001	Michigan	Alcona	pcnt_pcp	0.00055
26003	Michigan	Alger	pcnt_pcp	0.000522
26005	Michigan	Allegan	pcnt_pcp	0.000296
26007	Michigan	Alpena	pcnt_pcp	0.000779
26009	Michigan	Antrim	pcnt_pcp	0.000383
26011	Michigan	Arenac	pcnt_pcp	0.000441
26013	Michigan	Baraga	pcnt_pcp	0.000906
26015	Michigan	Barry	pcnt_pcp	0.000356
26017	Michigan	Bay	pcnt_pcp	0.000576
26019	Michigan	Benzie	pcnt_pcp	0.0004
26021	Michigan	Berrien	pcnt_pcp	0.000823
26023	Michigan	Branch	pcnt_pcp	0.000554
26025	Michigan	Calhoun	pcnt_pcp	0.000603
26027	Michigan	Cass	pcnt_pcp	0.000153
26029	Michigan	Charlevoix	pcnt_pcp	0.00085
26031	Michigan	Cheboygan	pcnt_pcp	0.00069
26033	Michigan	Chippewa	pcnt_pcp	0.000596
26035	Michigan	Clare	pcnt_pcp	0.00042
26037	Michigan	Clinton	pcnt_pcp	0.000451
26039	Michigan	Crawford	pcnt_pcp	0.000926
26041	Michigan	Delta	pcnt_pcp	0.000701
26043	Michigan	Dickinson	pcnt_pcp	0.000842
26045	Michigan	Eaton	pcnt_pcp	0.000399
26047	Michigan	Emmet	pcnt_pcp	0.001285
26049	Michigan	Genesee	pcnt_pcp	0.000916
26051	Michigan	Gladwin	pcnt_pcp	0.00035
26053	Michigan	Gogebic	pcnt_pcp	0.000792
26055	Michigan	Grand Traverse	pcnt_pcp	0.00146
26057	Michigan	Gratiot	pcnt_pcp	0.000589
26059	Michigan	Hillsdale	pcnt_pcp	0.000343
26061	Michigan	Houghton	pcnt_pcp	0.000873
26063	Michigan	Huron	pcnt_pcp	0.000605
26065	Michigan	Ingham	pcnt_pcp	0.001015
26067	Michigan	Ionia	pcnt_pcp	0.000297
26069	Michigan	Iosco	pcnt_pcp	0.000543
26071	Michigan	Iron	pcnt_pcp	0.000593
26073	Michigan	Isabella	pcnt_pcp	0.000512
26075	Michigan	Jackson	pcnt_pcp	0.000525
26077	Michigan	Kalamazoo	pcnt_pcp	0.000978
26079	Michigan	Kalkaska	pcnt_pcp	0.000408
26081	Michigan	Kent	pcnt_pcp	0.000886
26083	Michigan	Keweenaw	pcnt_pcp	#VALUE!
26085	Michigan	Lake	pcnt_pcp	0.000174
26087	Michigan	Lapeer	pcnt_pcp	0.000408
26089	Michigan	Leelanau	pcnt_pcp	0.000369
26091	Michigan	Lenawee	pcnt_pcp	0.000351
26093	Michigan	Livingston	pcnt_pcp	0.000431
26095	Michigan	Luce	pcnt_pcp	0.001058
26097	Michigan	Mackinac	pcnt_pcp	0.000902
26099	Michigan	Macomb	pcnt_pcp	0.000588
26101	Michigan	Manistee	pcnt_pcp	0.000526
26103	Michigan	Marquette	pcnt_pcp	0.001161
26105	Michigan	Mason	pcnt_pcp	0.000696
26107	Michigan	Mecosta	pcnt_pcp	0.000537
26109	Michigan	Menominee	pcnt_pcp	0.000375
26111	Michigan	Midland	pcnt_pcp	0.000861
26113	Michigan	Missaukee	pcnt_pcp	0.00027
26115	Michigan	Monroe	pcnt_pcp	0.000375
26117	Michigan	Montcalm	pcnt_pcp	0.000332
26119	Michigan	Montmorency	pcnt_pcp	0.000614
26121	Michigan	Muskegon	pcnt_pcp	0.000709
26123	Michigan	Newaygo	pcnt_pcp	0.000434
26125	Michigan	Oakland	pcnt_pcp	0.001464
26127	Michigan	Oceana	pcnt_pcp	0.00049
26129	Michigan	Ogemaw	pcnt_pcp	0.000693
26131	Michigan	Ontonagon	pcnt_pcp	0.000444
26133	Michigan	Osceola	pcnt_pcp	0.000382
26135	Michigan	Oscoda	pcnt_pcp	#VALUE!
26137	Michigan	Otsego	pcnt_pcp	0.000704
26139	Michigan	Ottawa	pcnt_pcp	0.000564
26141	Michigan	Presque Isle	pcnt_pcp	0.000225
26143	Michigan	Roscommon	pcnt_pcp	0.000368
26145	Michigan	Saginaw	pcnt_pcp	0.000845
26147	Michigan	St. Clair	pcnt_pcp	0.000541
26149	Michigan	St. Joseph	pcnt_pcp	0.000441
26151	Michigan	Sanilac	pcnt_pcp	0.000372
26153	Michigan	Schoolcraft	pcnt_pcp	0.000589
26155	Michigan	Shiawassee	pcnt_pcp	0.000397
26157	Michigan	Tuscola	pcnt_pcp	0.000269
26159	Michigan	Van Buren	pcnt_pcp	0.000643
26161	Michigan	Washtenaw	pcnt_pcp	0.00156
26163	Michigan	Wayne	pcnt_pcp	0.000645
26165	Michigan	Wexford	pcnt_pcp	0.000978
27001	Minnesota	Aitkin	pcnt_pcp	0.00074
27003	Minnesota	Anoka	pcnt_pcp	0.000537
27005	Minnesota	Becker	pcnt_pcp	0.000799
27007	Minnesota	Beltrami	pcnt_pcp	0.000741
27009	Minnesota	Benton	pcnt_pcp	0.000468
27011	Minnesota	Big Stone	pcnt_pcp	0.00095
27013	Minnesota	Blue Earth	pcnt_pcp	0.000874
27015	Minnesota	Brown	pcnt_pcp	0.001005
27017	Minnesota	Carlton	pcnt_pcp	0.000622
27019	Minnesota	Carver	pcnt_pcp	0.000887
27021	Minnesota	Cass	pcnt_pcp	0.000384
27023	Minnesota	Chippewa	pcnt_pcp	0.000562
27025	Minnesota	Chisago	pcnt_pcp	0.000482
27027	Minnesota	Clay	pcnt_pcp	0.00022
27029	Minnesota	Clearwater	pcnt_pcp	0.000345
27031	Minnesota	Cook	pcnt_pcp	0.000774
27033	Minnesota	Cottonwood	pcnt_pcp	0.000684
27035	Minnesota	Crow Wing	pcnt_pcp	0.000927
27037	Minnesota	Dakota	pcnt_pcp	0.000669
27039	Minnesota	Dodge	pcnt_pcp	0.000347
27041	Minnesota	Douglas	pcnt_pcp	0.001167
27043	Minnesota	Faribault	pcnt_pcp	0.000207
27045	Minnesota	Fillmore	pcnt_pcp	0.000336
27047	Minnesota	Freeborn	pcnt_pcp	0.000641
27049	Minnesota	Goodhue	pcnt_pcp	0.000822
27051	Minnesota	Grant	pcnt_pcp	0.000166
27053	Minnesota	Hennepin	pcnt_pcp	0.001099
27055	Minnesota	Houston	pcnt_pcp	0.000526
27057	Minnesota	Hubbard	pcnt_pcp	0.000881
27059	Minnesota	Isanti	pcnt_pcp	0.000766
27061	Minnesota	Itasca	pcnt_pcp	0.000956
27063	Minnesota	Jackson	pcnt_pcp	0.000292
27065	Minnesota	Kanabec	pcnt_pcp	0.000925
27067	Minnesota	Kandiyohi	pcnt_pcp	0.00116
27069	Minnesota	Kittson	pcnt_pcp	#VALUE!
27071	Minnesota	Koochiching	pcnt_pcp	0.00045
27073	Minnesota	Lac qui Parle	pcnt_pcp	0.000692
27075	Minnesota	Lake	pcnt_pcp	0.001011
27077	Minnesota	Lake of the Woods	pcnt_pcp	0.000495
27079	Minnesota	Le Sueur	pcnt_pcp	0.000217
27081	Minnesota	Lincoln	pcnt_pcp	0.001019
27083	Minnesota	Lyon	pcnt_pcp	0.000503
27085	Minnesota	McLeod	pcnt_pcp	0.000929
27087	Minnesota	Mahnomen	pcnt_pcp	0.000368
27089	Minnesota	Marshall	pcnt_pcp	0.000106
27091	Minnesota	Martin	pcnt_pcp	0.000961
27093	Minnesota	Meeker	pcnt_pcp	0.000558
27095	Minnesota	Mille Lacs	pcnt_pcp	0.000997
27097	Minnesota	Morrison	pcnt_pcp	0.000602
27099	Minnesota	Mower	pcnt_pcp	0.000536
27101	Minnesota	Murray	pcnt_pcp	0.000345
27103	Minnesota	Nicollet	pcnt_pcp	0.000733
27105	Minnesota	Nobles	pcnt_pcp	0.000702
27107	Minnesota	Norman	pcnt_pcp	0.000146
27109	Minnesota	Olmsted	pcnt_pcp	0.002381
27111	Minnesota	Otter Tail	pcnt_pcp	0.000524
27113	Minnesota	Pennington	pcnt_pcp	0.000861
27115	Minnesota	Pine	pcnt_pcp	0.000269
27117	Minnesota	Pipestone	pcnt_pcp	0.000417
27119	Minnesota	Polk	pcnt_pcp	0.000506
27121	Minnesota	Pope	pcnt_pcp	0.000821
27123	Minnesota	Ramsey	pcnt_pcp	0.001079
27125	Minnesota	Red Lake	pcnt_pcp	#VALUE!
27127	Minnesota	Redwood	pcnt_pcp	0.000561
27129	Minnesota	Renville	pcnt_pcp	0.000446
27131	Minnesota	Rice	pcnt_pcp	0.000965
27133	Minnesota	Rock	pcnt_pcp	0.001034
27135	Minnesota	Roseau	pcnt_pcp	0.000642
27137	Minnesota	St. Louis	pcnt_pcp	0.001155
27139	Minnesota	Scott	pcnt_pcp	0.000629
27141	Minnesota	Sherburne	pcnt_pcp	0.000327
27143	Minnesota	Sibley	pcnt_pcp	0.000263
27145	Minnesota	Stearns	pcnt_pcp	0.001035
27147	Minnesota	Steele	pcnt_pcp	0.000959
27149	Minnesota	Stevens	pcnt_pcp	0.00072
27151	Minnesota	Swift	pcnt_pcp	0.000512
27153	Minnesota	Todd	pcnt_pcp	0.000643
27155	Minnesota	Traverse	pcnt_pcp	0.000282
27157	Minnesota	Wabasha	pcnt_pcp	0.000784
27159	Minnesota	Wadena	pcnt_pcp	0.00065
27161	Minnesota	Waseca	pcnt_pcp	0.000522
27163	Minnesota	Washington	pcnt_pcp	0.001064
27165	Minnesota	Watonwan	pcnt_pcp	0.000534
27167	Minnesota	Wilkin	pcnt_pcp	0.000152
27169	Minnesota	Winona	pcnt_pcp	0.000525
27171	Minnesota	Wright	pcnt_pcp	0.000448
27173	Minnesota	Yellow Medicine	pcnt_pcp	0.000767
28001	Mississippi	Adams	pcnt_pcp	0.000744
28003	Mississippi	Alcorn	pcnt_pcp	0.000485
28005	Mississippi	Amite	pcnt_pcp	0.000229
28007	Mississippi	Attala	pcnt_pcp	0.000563
28009	Mississippi	Benton	pcnt_pcp	#VALUE!
28011	Mississippi	Bolivar	pcnt_pcp	0.000587
28013	Mississippi	Calhoun	pcnt_pcp	0.000268
28015	Mississippi	Carroll	pcnt_pcp	0.000189
28017	Mississippi	Chickasaw	pcnt_pcp	0.000575
28019	Mississippi	Choctaw	pcnt_pcp	0.000117
28021	Mississippi	Claiborne	pcnt_pcp	0.000209
28023	Mississippi	Clarke	pcnt_pcp	0.000239
28025	Mississippi	Clay	pcnt_pcp	0.000437
28027	Mississippi	Coahoma	pcnt_pcp	0.000612
28029	Mississippi	Copiah	pcnt_pcp	0.000374
28031	Mississippi	Covington	pcnt_pcp	0.000255
28033	Mississippi	DeSoto	pcnt_pcp	0.00026
28035	Mississippi	Forrest	pcnt_pcp	0.001493
28037	Mississippi	Franklin	pcnt_pcp	0.000369
28039	Mississippi	George	pcnt_pcp	0.000397
28041	Mississippi	Greene	pcnt_pcp	#VALUE!
28043	Mississippi	Grenada	pcnt_pcp	0.000503
28045	Mississippi	Hancock	pcnt_pcp	0.000364
28047	Mississippi	Harrison	pcnt_pcp	0.000543
28049	Mississippi	Hinds	pcnt_pcp	0.000766
28051	Mississippi	Holmes	pcnt_pcp	0.000523
28053	Mississippi	Humphreys	pcnt_pcp	0.000321
28055	Mississippi	Issaquena	pcnt_pcp	0.017143
28057	Mississippi	Itawamba	pcnt_pcp	0.000214
28059	Mississippi	Jackson	pcnt_pcp	0.000501
28061	Mississippi	Jasper	pcnt_pcp	0.000177
28063	Mississippi	Jefferson	pcnt_pcp	0.000389
28065	Mississippi	Jefferson Davis	pcnt_pcp	0.000241
28067	Mississippi	Jones	pcnt_pcp	0.000501
28069	Mississippi	Kemper	pcnt_pcp	0.000096
28071	Mississippi	Lafayette	pcnt_pcp	0.000653
28073	Mississippi	Lamar	pcnt_pcp	0.000143
28075	Mississippi	Lauderdale	pcnt_pcp	0.000998
28077	Mississippi	Lawrence	pcnt_pcp	0.000465
28079	Mississippi	Leake	pcnt_pcp	0.000126
28081	Mississippi	Lee	pcnt_pcp	0.00094
28083	Mississippi	Leflore	pcnt_pcp	0.000589
28085	Mississippi	Lincoln	pcnt_pcp	0.000344
28087	Mississippi	Lowndes	pcnt_pcp	0.000451
28089	Mississippi	Madison	pcnt_pcp	0.001099
28091	Mississippi	Marion	pcnt_pcp	0.000443
28093	Mississippi	Marshall	pcnt_pcp	0.000108
28095	Mississippi	Monroe	pcnt_pcp	0.000515
28097	Mississippi	Montgomery	pcnt_pcp	0.000916
28099	Mississippi	Neshoba	pcnt_pcp	0.000472
28101	Mississippi	Newton	pcnt_pcp	0.000276
28103	Mississippi	Noxubee	pcnt_pcp	0.00026
28105	Mississippi	Oktibbeha	pcnt_pcp	0.000378
28107	Mississippi	Panola	pcnt_pcp	0.000346
28109	Mississippi	Pearl River	pcnt_pcp	0.000305
28111	Mississippi	Perry	pcnt_pcp	0.000082
28113	Mississippi	Pike	pcnt_pcp	0.000495
28115	Mississippi	Pontotoc	pcnt_pcp	0.000233
28117	Mississippi	Prentiss	pcnt_pcp	0.000317
28119	Mississippi	Quitman	pcnt_pcp	0.000122
28121	Mississippi	Rankin	pcnt_pcp	0.00069
28123	Mississippi	Scott	pcnt_pcp	0.000212
28125	Mississippi	Sharkey	pcnt_pcp	0.00041
28127	Mississippi	Simpson	pcnt_pcp	0.000546
28129	Mississippi	Smith	pcnt_pcp	0.000182
28131	Mississippi	Stone	pcnt_pcp	0.000279
28133	Mississippi	Sunflower	pcnt_pcp	0.000272
28135	Mississippi	Tallahatchie	pcnt_pcp	0.00013
28137	Mississippi	Tate	pcnt_pcp	0.000276
28139	Mississippi	Tippah	pcnt_pcp	0.00027
28141	Mississippi	Tishomingo	pcnt_pcp	0.000408
28143	Mississippi	Tunica	pcnt_pcp	0.000093
28145	Mississippi	Union	pcnt_pcp	0.000552
28147	Mississippi	Walthall	pcnt_pcp	0.000583
28149	Mississippi	Warren	pcnt_pcp	0.000615
28151	Mississippi	Washington	pcnt_pcp	0.000529
28153	Mississippi	Wayne	pcnt_pcp	0.000289
28155	Mississippi	Webster	pcnt_pcp	0.000485
28157	Mississippi	Wilkinson	pcnt_pcp	0.000406
28159	Mississippi	Winston	pcnt_pcp	0.000313
28161	Mississippi	Yalobusha	pcnt_pcp	0.000237
28163	Mississippi	Yazoo	pcnt_pcp	0.000143
29001	Missouri	Adair	pcnt_pcp	0.00133
29003	Missouri	Andrew	pcnt_pcp	0.000058
29005	Missouri	Atchison	pcnt_pcp	0.000177
29007	Missouri	Audrain	pcnt_pcp	0.000628
29009	Missouri	Barry	pcnt_pcp	0.000591
29011	Missouri	Barton	pcnt_pcp	0.000404
29013	Missouri	Bates	pcnt_pcp	0.000235
29015	Missouri	Benton	pcnt_pcp	0.000419
29017	Missouri	Bollinger	pcnt_pcp	0.000081
29019	Missouri	Boone	pcnt_pcp	0.001055
29021	Missouri	Buchanan	pcnt_pcp	0.000606
29023	Missouri	Butler	pcnt_pcp	0.001005
29025	Missouri	Caldwell	pcnt_pcp	#VALUE!
29027	Missouri	Callaway	pcnt_pcp	0.000383
29029	Missouri	Camden	pcnt_pcp	0.000841
29031	Missouri	Cape Girardeau	pcnt_pcp	0.00087
29033	Missouri	Carroll	pcnt_pcp	0.000323
29035	Missouri	Carter	pcnt_pcp	0.000159
29037	Missouri	Cass	pcnt_pcp	0.000241
29039	Missouri	Cedar	pcnt_pcp	0.000286
29041	Missouri	Chariton	pcnt_pcp	#VALUE!
29043	Missouri	Christian	pcnt_pcp	0.00036
29045	Missouri	Clark	pcnt_pcp	0.00042
29047	Missouri	Clay	pcnt_pcp	0.000566
29049	Missouri	Clinton	pcnt_pcp	0.000627
29051	Missouri	Cole	pcnt_pcp	0.000828
29053	Missouri	Cooper	pcnt_pcp	0.000398
29055	Missouri	Crawford	pcnt_pcp	0.000162
29057	Missouri	Dade	pcnt_pcp	0.000509
29059	Missouri	Dallas	pcnt_pcp	0.00006
29061	Missouri	Daviess	pcnt_pcp	0.000118
29063	Missouri	DeKalb	pcnt_pcp	0.000233
29065	Missouri	Dent	pcnt_pcp	0.000383
29067	Missouri	Douglas	pcnt_pcp	0.00022
29069	Missouri	Dunklin	pcnt_pcp	0.000564
29071	Missouri	Franklin	pcnt_pcp	0.000621
29073	Missouri	Gasconade	pcnt_pcp	0.00046
29075	Missouri	Gentry	pcnt_pcp	0.000445
29077	Missouri	Greene	pcnt_pcp	0.000988
29079	Missouri	Grundy	pcnt_pcp	0.000682
29081	Missouri	Harrison	pcnt_pcp	0.000559
29083	Missouri	Henry	pcnt_pcp	0.000674
29085	Missouri	Hickory	pcnt_pcp	0.000104
29087	Missouri	Holt	pcnt_pcp	0.000408
29089	Missouri	Howard	pcnt_pcp	0.000395
29091	Missouri	Howell	pcnt_pcp	0.00074
29093	Missouri	Iron	pcnt_pcp	0.000378
29095	Missouri	Jackson	pcnt_pcp	0.000725
29097	Missouri	Jasper	pcnt_pcp	0.00085
